2026-06-30 13:19:03,301 | INFO    | troe.train | step 2350/3219  loss=0.4178  lr=6.00e-06  elapsed=1048.2s  acc=0.7812
2026-06-30 13:19:20,491 | INFO    | troe.train | step 2400/3219  loss=0.4982  lr=5.65e-06  elapsed=1065.4s  acc=0.7500
2026-06-30 13:19:35,928 | INFO    | troe.train | eval @ step 2400: {'acc': 0.7277571558952332, 'n': 4316, 'step': 2400}
2026-06-30 13:19:52,891 | INFO    | troe.train | step 2450/3219  loss=0.3666  lr=5.31e-06  elapsed=1097.8s  acc=0.8750
2026-06-30 13:20:10,501 | INFO    | troe.train | step 2500/3219  loss=0.2202  lr=4.96e-06  elapsed=1115.4s  acc=0.9062
2026-06-30 13:20:27,531 | INFO    | troe.train | step 2550/3219  loss=0.3561  lr=4.62e-06  elapsed=1132.4s  acc=0.8438
2026-06-30 13:20:45,007 | INFO    | troe.train | step 2600/3219  loss=0.2957  lr=4.27e-06  elapsed=1149.9s  acc=0.9062
2026-06-30 13:21:00,435 | INFO    | troe.train | eval @ step 2600: {'acc': 0.7275254726409912, 'n': 4316, 'step': 2600}
2026-06-30 13:21:17,281 | INFO    | troe.train | step 2650/3219  loss=0.3892  lr=3.93e-06  elapsed=1182.2s  acc=0.8438
2026-06-30 13:21:34,710 | INFO    | troe.train | step 2700/3219  loss=0.2657  lr=3.58e-06  elapsed=1199.6s  acc=0.8438
2026-06-30 13:21:51,918 | INFO    | troe.train | step 2750/3219  loss=0.4789  lr=3.24e-06  elapsed=1216.8s  acc=0.6562
2026-06-30 13:22:08,465 | INFO    | troe.train | step 2800/3219  loss=0.3990  lr=2.89e-06  elapsed=1233.4s  acc=0.7812
2026-06-30 13:22:23,879 | INFO    | troe.train | eval @ step 2800: {'acc': 0.7349397540092468, 'n': 4316, 'step': 2800}
2026-06-30 13:22:41,228 | INFO    | troe.train | step 2850/3219  loss=0.4510  lr=2.55e-06  elapsed=1266.1s  acc=0.7188
2026-06-30 13:22:58,761 | INFO    | troe.train | step 2900/3219  loss=0.3452  lr=2.20e-06  elapsed=1283.7s  acc=0.7812
